EmployeeID,Department,JobTitle,Gender,Salary,TenureYears,EarlyTenureFlag,PerformanceRating,HighPerformerFlag,AbsenceDays_Last6M,AbsenceFrequency_Last6M,LongLeaveFlag,HighAbsenceFlag,AvgOverallScore,LastOverallScore,AvgCommunication,AvgTeamwork,AvgProblemSolving,PerformanceDropFlag,TrainingCount,DaysSinceLastTraining,NoTrainingFlag,YearsSinceLastRaise,SalaryChangeCount,PayStagnationFlag,EngagementScore,CareerStagnationFlag,BurnoutRiskScore,AttritionFlag
PNR-9910,Sales,Regional Sales Manager,Female,148944,6,0,2,0,3,1,0,0,3,5,3,3,3,0,1,1162,0,3,3,1,0.8,0,0.6,0
PNR-9915,Production,Production Worker,Male,83581,5,0,3,0,0,0,0,0,3,5,4,3,3,0,3,114,0,2,3,0,2.1,0,0,0
PNR-9916,Finance,Financial Analyst,Male,66554,2,0,4,1,2,1,0,0,2,2,3,3,4,0,1,704,0,1,2,0,0.6,0,0.6,0
PNR-9952,Logistics,Warehouse Associate,Non-binary,77651,6,0,4,1,0,0,0,0,5,5,3,4,5,0,0,9999,1,4,3,1,2.5,1,0,1
PNR-9986,Sales,Account Manager,Male,139630,6,0,3,0,0,0,0,0,4,5,3,2,3,0,5,256,0,4,2,1,3,0,0,0
PNR-9998,Human Resources,Recruiter,Female,56142,4,0,4,1,10,1,1,1,2,3,2,4,3,0,0,9999,1,1,3,0,-2,0,0.6,0
PNR-13584,IT Support,IT Manager,Female,133779,3,0,4,1,1,1,0,0,3,5,4,3,3,0,0,9999,1,1,2,0,1.2,0,0.6,0
PNR-13617,Production,Production Worker,Non-binary,66248,4,0,3,0,0,0,0,0,2,3,3,3,3,0,3,170,0,1,3,0,1.6,0,0,0
PNR-13627,Finance,Controller,Non-binary,66253,6,0,5,1,10,1,1,1,5,5,2,5,4,0,2,52,0,2,4,0,-0.1,0,0.6,0
PNR-13646,Human Resources,HR Generalist,Female,77256,5,0,5,1,0,0,0,0,3,3,3,5,2,0,5,50,0,2,3,0,2.5,0,0,0
PNR-13648,Quality Control,QC Manager,Non-binary,146627,8,0,3,0,0,0,0,0,3,3,4,3,3,0,2,1194,0,5,3,1,1.9,0,0,0
PNR-13650,Production,Production Worker,Female,68580,2,0,4,1,0,0,0,0,2,2,4,2,5,0,3,339,0,1,1,0,1.6,0,0,1
PNR-13659,Quality Control,QC Inspector,Male,63886,6,0,3,0,0,0,0,0,4,5,3,4,4,0,1,537,0,3,3,1,2.2,0,0,0
PNR-13660,Finance,Controller,Non-binary,71523,1,1,5,1,4,2,0,0,5,5,3,3,5,0,4,31,0,0,0,0,2.1,0,1.2,1
PNR-13662,Human Resources,Recruiter,Female,55608,8,0,2,0,0,0,0,0,2,3,2,3,2,0,5,33,0,6,2,1,2,0,0,1
PNR-13664,Sales,Account Manager,Non-binary,165504,2,0,3,0,0,0,0,0,2,2,5,5,4,0,0,9999,1,1,1,0,1,0,0,0
PNR-13673,Finance,Accountant,Female,80141,8,0,4,1,0,0,0,0,3,4,3,3,2,0,3,997,0,5,3,1,2.1,0,0,0
PNR-13690,Human Resources,HR Generalist,Non-binary,60984,4,0,4,1,0,0,0,0,2,3,4,3,4,0,4,144,0,1,3,0,1.8,0,0,0
PNR-13704,Research & Development,Research Lead,Male,125266,1,1,3,0,0,0,0,0,5,5,3,3,4,0,1,193,0,0,0,0,2.7,0,0,0
PNR-13712,Quality Control,QC Manager,Non-binary,168284,1,1,2,0,0,0,0,0,4,4,2,3,2,0,2,17,0,0,0,0,2.4,0,0,0
PNR-13736,Research & Development,Lab Technician,Female,79481,7,0,4,1,0,0,0,0,3,3,5,5,5,0,1,151,0,4,3,1,1.7,0,0,0
PNR-1374,Research & Development,Research Lead,Non-binary,109684,7,0,5,1,0,0,0,0,4,5,3,3,2,0,3,119,0,5,3,1,2.6,0,0,0
PNR-13741,Research & Development,Lab Technician,Female,64335,4,0,2,0,0,0,0,0,3,4,3,4,2,0,0,9999,1,1,3,0,1.5,0,0,1
PNR-13743,Research & Development,Lab Technician,Male,59409,4,0,5,1,0,0,0,0,2,3,3,5,4,0,1,922,0,2,3,0,1.2,0,0,0
PNR-13751,Logistics,Logistics Coordinator,Non-binary,82818,3,0,3,0,0,0,0,0,2,2,2,5,2,0,4,190,0,1,2,0,1.8,0,0,0
PNR-13753,Finance,Accountant,Female,64771,3,0,2,0,0,0,0,0,3,4,3,4,2,0,4,255,0,1,2,0,2.3,0,0,0
PNR-13776,Human Resources,HR Coordinator,Non-binary,79967,2,0,5,1,0,0,0,0,5,5,2,4,3,0,4,5,0,1,1,0,3.3,0,0,0
PNR-1382,Sales,Account Manager,Male,164133,7,0,3,0,0,0,0,0,2,3,3,4,4,0,3,394,0,4,3,1,1.6,0,0,0
PNR-13826,Logistics,Warehouse Associate,Non-binary,68197,2,0,4,1,0,0,0,0,5,5,4,3,3,0,1,111,0,1,2,0,2.7,0,0,1
PNR-13840,Quality Control,QC Inspector,Female,69739,1,1,5,1,0,0,0,0,4,4,4,2,4,0,2,12,0,0,0,0,2.4,0,0,0
PNR-13841,Finance,Financial Analyst,Female,75284,1,1,5,1,5,1,0,0,3,3,3,3,3,0,0,9999,1,0,0,0,0,0,0.6,0
PNR-13845,Finance,Financial Analyst,Female,58319,1,1,3,0,0,0,0,0,3,3,2,2,3,0,3,84,0,0,0,0,2.1,0,0,0
PNR-13850,Research & Development,Research Lead,Male,95572,3,0,5,1,2,1,0,0,3,3,2,5,5,0,2,58,0,1,3,0,1.3,0,0.6,0
PNR-13851,IT Support,IT Technician,Female,69629,8,0,3,0,0,0,0,0,4,5,3,3,3,0,3,1204,0,5,3,1,2.6,0,0,0
PNR-13855,Production,Operations Manager,Female,132044,5,0,2,0,0,0,0,0,3,5,2,3,2,0,5,129,0,3,2,1,2.5,0,0,0
PNR-13857,Research & Development,Research Lead,Male,110780,6,0,2,0,0,0,0,0,4,5,3,4,4,0,3,1214,0,4,2,1,2.6,0,0,0
PNR-13860,IT Support,IT Technician,Non-binary,83307,2,0,2,0,0,0,0,0,3,3,4,2,4,0,1,127,0,1,1,0,1.7,0,0,0
PNR-13874,Production,Operations Manager,Male,132870,7,0,3,0,5,1,0,0,2,2,3,4,4,0,4,138,0,4,3,1,0.3,0,0.6,0
PNR-13904,Logistics,Logistics Coordinator,Male,74573,5,0,3,0,0,0,0,0,3,5,3,3,3,0,3,259,0,3,3,1,2.1,0,0,1
PNR-13934,Marketing,Digital Marketer,Non-binary,55353,7,0,3,0,1,1,0,0,4,5,4,3,2,0,2,1825,0,3,4,1,2.1,0,0.6,1
PNR-1394,Logistics,Warehouse Associate,Non-binary,76285,2,0,3,0,0,0,0,0,5,5,4,3,2,0,2,59,0,1,1,0,2.9,0,0,0
PNR-13955,Production,Line Supervisor,Male,67957,5,0,3,0,0,0,0,0,5,5,3,2,2,0,5,185,0,1,4,0,3.5,0,0,0
PNR-13956,Human Resources,HR Coordinator,Non-binary,64524,7,0,3,0,0,0,0,0,3,4,2,3,3,0,0,9999,1,4,3,1,1.5,0,0,1
PNR-13965,Quality Control,QC Inspector,Male,78643,6,0,4,1,0,0,0,0,3,5,3,4,3,0,3,835,0,3,3,1,2.1,0,0,1
PNR-13969,Finance,Financial Analyst,Female,55261,2,0,5,1,0,0,0,0,2,2,3,3,3,0,4,189,0,1,1,0,1.8,0,0,0
PNR-1399,Research & Development,Lab Technician,Non-binary,66147,4,0,5,1,0,0,0,0,3,3,2,3,3,0,2,81,0,1,3,0,1.9,0,0,0
PNR-13993,Human Resources,HR Generalist,Female,61482,4,0,3,0,0,0,0,0,2,2,2,3,4,0,1,118,0,2,2,0,1.2,0,0,0
PNR-14020,Finance,Controller,Male,60666,7,0,4,1,1,1,0,0,3,5,3,3,3,0,4,793,0,4,3,1,2,0,0.6,0
PNR-14021,Human Resources,HR Generalist,Female,73335,1,1,3,0,0,0,0,0,2,2,2,5,3,0,4,33,0,0,0,0,1.8,0,0,0
PNR-14054,IT Support,Help Desk Specialist,Non-binary,73608,6,0,3,0,2,1,0,0,3,4,4,3,4,0,3,565,0,4,2,1,1.5,0,0.6,0
PNR-14086,Research & Development,Scientist,Female,59488,8,0,2,0,0,0,0,0,3,5,4,3,4,0,0,9999,1,5,3,1,1.5,0,0,0
PNR-1410,IT Support,IT Manager,Female,176274,8,0,4,1,0,0,0,0,3,5,3,2,4,0,4,405,0,6,2,1,2.3,0,0,0
PNR-14122,IT Support,Help Desk Specialist,Non-binary,59388,2,0,4,1,0,0,0,0,3,3,3,4,2,0,4,239,0,1,1,0,2.3,0,0,0
PNR-1414,Marketing,Digital Marketer,Non-binary,70675,1,1,3,0,2,1,0,0,5,5,5,4,3,0,1,111,0,0,0,0,2.1,0,0.6,0
PNR-14143,Sales,Regional Sales Manager,Non-binary,158145,2,0,2,0,0,0,0,0,2,2,3,2,5,0,3,313,0,1,1,0,1.6,0,0,0
PNR-14144,Human Resources,HR Generalist,Non-binary,72939,6,0,5,1,0,0,0,0,3,5,3,2,2,0,2,327,0,3,3,1,1.9,0,0,0
PNR-14152,Logistics,Logistics Coordinator,Female,82386,3,0,3,0,0,0,0,0,3,3,2,5,2,0,4,14,0,1,2,0,2.3,0,0,0
PNR-14161,Research & Development,Scientist,Non-binary,66540,2,0,2,0,11,2,1,1,2,2,5,4,2,0,0,9999,1,1,1,0,-2.3,0,1.2,0
PNR-14165,Human Resources,HR Coordinator,Female,56776,5,0,2,0,0,0,0,0,2,3,3,3,5,0,4,412,0,2,3,1,1.8,0,0,0
PNR-14168,Quality Control,QC Manager,Female,158851,5,0,2,0,12,2,1,1,2,2,4,2,5,0,0,9999,1,3,2,1,-2.6,0,1.2,0
PNR-14194,Research & Development,Scientist,Male,56458,3,0,5,1,2,1,0,0,4,4,2,5,4,0,5,9,0,0,3,0,2.4,0,0.6,0
PNR-14204,Marketing,Digital Marketer,Non-binary,67098,1,1,5,1,0,0,0,0,4,4,2,3,4,0,4,10,0,0,0,0,2.8,0,0,1
PNR-14208,Sales,Account Manager,Male,160678,1,1,2,0,0,0,0,0,5,5,3,5,2,0,5,9,0,0,0,0,3.5,0,0,1
PNR-14232,Production,Line Supervisor,Non-binary,78743,5,0,3,0,0,0,0,0,4,5,4,3,3,0,0,9999,1,2,3,0,2,0,0,0
PNR-14233,Finance,Controller,Female,55606,7,0,3,0,0,0,0,0,4,4,2,5,5,0,0,9999,1,4,3,1,2,0,0,0
PNR-14236,Logistics,Logistics Coordinator,Female,56848,8,0,4,1,0,0,0,0,3,5,3,3,3,0,5,192,0,5,3,1,2.5,0,0,0
PNR-14254,Production,Operations Manager,Male,144068,8,0,2,0,0,0,0,0,4,5,3,3,3,0,3,199,0,6,2,1,2.6,0,0,0
PNR-14258,Logistics,Warehouse Associate,Male,70827,0,1,4,1,1,1,0,0,4,4,3,5,4,0,3,7,0,0,0,0,2.3,0,0.6,0
PNR-14275,IT Support,IT Manager,Non-binary,130579,8,0,3,0,0,0,0,0,3,4,3,3,2,0,0,9999,1,5,3,1,1.5,0,0,0
PNR-14282,Human Resources,HR Coordinator,Non-binary,78300,1,1,5,1,0,0,0,0,3,3,3,4,2,0,4,6,0,0,0,0,2.3,0,0,0
PNR-14286,Human Resources,HR Coordinator,Male,56662,4,0,5,1,3,3,0,0,2,3,2,4,2,0,1,297,0,0,3,0,0.3,0,1.8,0
PNR-14325,Research & Development,Lab Technician,Female,82640,6,0,3,0,0,0,0,0,4,5,2,4,3,0,4,146,0,3,3,1,2.8,0,0,0
PNR-14334,Sales,Sales Associate,Male,71382,3,0,4,1,0,0,0,0,4,5,4,3,4,0,5,174,0,1,2,0,3,0,0,0
PNR-14340,Logistics,Logistics Coordinator,Non-binary,73237,5,0,3,0,5,1,0,0,4,5,4,4,4,0,3,157,0,2,3,0,1.1,0,0.6,0
PNR-14341,Research & Development,Research Lead,Male,119886,6,0,3,0,0,0,0,0,2,2,2,4,4,0,0,9999,1,4,3,1,1,0,0,0
PNR-14347,Human Resources,HR Coordinator,Female,68837,4,0,4,1,0,0,0,0,3,5,5,4,3,0,1,285,0,1,3,0,1.7,0,0,0
PNR-14390,Sales,Regional Sales Manager,Non-binary,136476,7,0,5,1,0,0,0,0,5,5,4,3,4,0,0,9999,1,3,4,1,2.5,1,0,1
PNR-14413,Production,Production Worker,Male,63592,4,0,3,0,0,0,0,0,3,4,2,3,5,0,1,1080,0,1,3,0,1.7,0,0,0
PNR-14414,Human Resources,HR Coordinator,Non-binary,80135,3,0,2,0,0,0,0,0,2,2,3,3,5,0,0,9999,1,1,2,0,1,0,0,1
PNR-14418,Sales,Sales Associate,Non-binary,71869,3,0,4,1,0,0,0,0,3,4,3,3,4,0,5,166,0,1,2,0,2.5,0,0,0
PNR-1444,Finance,Accountant,Female,73601,4,0,4,1,0,0,0,0,4,4,3,3,3,0,2,469,0,1,3,0,2.4,0,0,0
PNR-14443,Human Resources,HR Generalist,Male,62379,1,1,2,0,0,0,0,0,4,4,5,5,3,0,2,156,0,0,0,0,2.4,0,0,0
PNR-14450,Quality Control,QC Inspector,Male,67487,7,0,3,0,0,0,0,0,2,4,3,3,4,0,2,124,0,4,3,1,1.4,0,0,0
PNR-14458,IT Support,IT Manager,Male,136277,6,0,3,0,0,0,0,0,4,5,3,4,4,0,4,1061,0,4,2,1,2.8,0,0,0
PNR-14464,Sales,Account Manager,Non-binary,173670,8,0,4,1,0,0,0,0,5,5,4,4,3,0,3,707,0,6,2,1,3.1,0,0,0
PNR-14466,IT Support,IT Manager,Female,176285,3,0,2,0,0,0,0,0,3,3,2,4,3,0,3,457,0,1,2,0,2.1,0,0,0
PNR-14469,Production,Line Supervisor,Female,84146,8,0,4,1,0,0,0,0,3,5,3,4,2,0,3,286,0,6,2,1,2.1,0,0,0
PNR-14493,Sales,Account Manager,Female,162864,7,0,2,0,2,1,0,0,4,5,4,2,3,0,0,9999,1,4,3,1,1.4,0,0.6,0
PNR-14497,Sales,Account Manager,Male,160636,3,0,2,0,0,0,0,0,3,3,4,5,5,0,4,9,0,1,2,0,2.3,0,0,1
PNR-14500,Research & Development,Research Lead,Male,123224,4,0,4,1,3,1,0,0,3,5,3,4,3,0,4,74,0,1,3,0,1.4,0,0.6,0
PNR-14512,IT Support,IT Manager,Non-binary,178273,7,0,3,0,0,0,0,0,3,5,3,4,3,0,4,70,0,4,3,1,2.3,0,0,1
PNR-14518,Human Resources,HR Coordinator,Non-binary,79667,3,0,5,1,0,0,0,0,3,3,4,2,2,0,0,9999,1,0,3,0,1.5,0,0,1
PNR-14520,Logistics,Warehouse Associate,Male,66537,5,0,4,1,0,0,0,0,3,4,4,4,3,0,4,353,0,1,4,0,2.3,0,0,0
PNR-14529,IT Support,Help Desk Specialist,Non-binary,70023,6,0,3,0,0,0,0,0,3,5,3,4,3,0,2,106,0,2,4,0,1.9,0,0,0
PNR-14559,IT Support,IT Technician,Male,80899,2,0,2,0,0,0,0,0,3,3,3,5,4,0,1,239,0,1,1,0,1.7,0,0,1
PNR-14584,Quality Control,QC Inspector,Female,71438,6,0,5,1,2,2,0,0,3,4,4,4,3,0,5,865,0,3,3,1,1.9,0,1.2,1
PNR-14587,Research & Development,Lab Technician,Non-binary,61464,1,1,3,0,0,0,0,0,3,3,5,3,3,0,3,131,0,0,0,0,2.1,0,0,0
PNR-14609,Human Resources,HR Generalist,Non-binary,66943,3,0,4,1,0,0,0,0,4,4,3,3,3,0,1,458,0,1,2,0,2.2,0,0,0
PNR-14635,Human Resources,HR Coordinator,Non-binary,64793,7,0,2,0,0,0,0,0,4,5,4,4,4,0,5,169,0,4,3,1,3,0,0,0
PNR-14637,Production,Line Supervisor,Female,59731,3,0,5,1,1,1,0,0,3,5,4,4,3,0,0,9999,1,1,3,0,1.2,0,0.6,0
PNR-14659,Sales,Sales Associate,Male,69968,3,0,5,1,0,0,0,0,3,3,2,3,3,0,4,291,0,1,2,0,2.3,0,0,1
PNR-14660,Sales,Regional Sales Manager,Female,174220,4,0,4,1,0,0,0,0,5,5,3,2,2,0,0,9999,1,2,2,0,2.5,1,0,0
PNR-14664,Research & Development,Scientist,Non-binary,84572,6,0,5,1,10,1,1,1,4,4,4,3,2,0,2,819,0,3,3,1,-0.6,0,0.6,0
PNR-14718,Sales,Account Manager,Male,177559,5,0,3,0,0,0,0,0,4,5,3,4,2,0,1,708,0,2,3,0,2.2,0,0,0
PNR-14734,IT Support,Help Desk Specialist,Non-binary,75514,7,0,3,0,0,0,0,0,3,4,4,4,3,0,5,324,0,4,3,1,2.5,0,0,0
PNR-14736,Marketing,Digital Marketer,Non-binary,81010,3,0,4,1,0,0,0,0,3,3,5,4,5,0,0,9999,1,1,2,0,1.5,0,0,0
PNR-14737,Production,Operations Manager,Female,148509,7,0,5,1,0,0,0,0,2,3,3,2,3,0,1,926,0,4,3,1,1.2,0,0,0
PNR-14740,IT Support,IT Technician,Male,61996,7,0,5,1,0,0,0,0,5,5,4,4,3,0,1,583,0,5,3,1,2.7,0,0,1
PNR-14759,Production,Operations Manager,Female,142421,6,0,3,0,0,0,0,0,3,4,3,3,4,0,5,230,0,3,3,1,2.5,0,0,0
PNR-14768,Human Resources,HR Generalist,Male,63526,7,0,4,1,0,0,0,0,2,2,4,2,4,0,1,1150,0,4,3,1,1.2,0,0,0
PNR-14787,Marketing,Digital Marketer,Female,74170,4,0,5,1,0,0,0,0,5,5,4,4,3,0,2,231,0,1,3,0,2.9,0,0,1
PNR-14795,Logistics,Warehouse Associate,Non-binary,83742,7,0,3,0,0,0,0,0,4,5,3,3,4,0,1,124,0,4,3,1,2.2,0,0,0
PNR-14840,Quality Control,QC Inspector,Non-binary,56354,7,0,5,1,10,1,1,1,2,3,4,2,3,0,1,267,0,4,3,1,-1.8,0,0.6,0
PNR-14846,Production,Line Supervisor,Male,60803,4,0,4,1,0,0,0,0,3,5,3,4,3,0,0,9999,1,1,3,0,1.5,0,0,0
PNR-14855,Research & Development,Lab Technician,Male,61666,2,0,5,1,0,0,0,0,2,2,5,4,5,0,0,9999,1,1,1,0,1,0,0,0
PNR-14864,IT Support,IT Manager,Male,149121,6,0,3,0,0,0,0,0,2,5,3,3,2,0,0,9999,1,4,3,1,1,0,0,0
PNR-14868,Quality Control,QC Inspector,Male,70521,0,1,5,1,0,0,0,0,4,4,3,3,2,0,3,2,0,0,0,0,2.6,0,0,0
PNR-14879,Quality Control,QC Inspector,Non-binary,77605,4,0,3,0,0,0,0,0,3,5,2,3,3,0,3,53,0,1,3,0,2.1,0,0,0
PNR-14898,Human Resources,HR Coordinator,Male,60192,2,0,5,1,0,0,0,0,4,4,4,5,5,0,4,28,0,1,1,0,2.8,0,0,0
PNR-1490,Finance,Controller,Non-binary,65293,6,0,5,1,0,0,0,0,3,5,3,4,3,0,3,706,0,4,3,1,2.1,0,0,1
PNR-14935,Human Resources,HR Generalist,Non-binary,74657,8,0,3,0,0,0,0,0,3,3,2,3,3,0,3,1739,0,6,3,1,2.1,0,0,0
PNR-8767,Production,Production Worker,Female,64203,4,0,5,1,0,0,0,0,2,3,3,4,3,0,0,9999,1,2,2,0,1,1,0,0
PNR-8785,Marketing,Marketing Coordinator,Female,75169,1,1,5,1,10,1,1,1,5,5,3,4,5,0,4,19,0,1,1,0,0.3,0,0.6,0
PNR-8789,Human Resources,HR Generalist,Female,83394,7,0,4,1,0,0,0,0,3,5,3,3,4,0,3,605,0,5,2,1,2.1,0,0,1
PNR-8791,Production,Operations Manager,Male,123672,6,0,5,1,2,1,0,0,2,4,3,2,4,0,0,9999,1,3,3,1,0.4,1,0.6,0
PNR-8792,IT Support,Help Desk Specialist,Non-binary,59170,3,0,4,1,3,1,0,0,3,5,2,4,4,0,4,165,0,1,2,0,1.4,0,0.6,1
PNR-8795,Finance,Financial Analyst,Female,57550,1,1,2,0,13,2,1,1,2,2,5,3,5,0,4,29,0,0,0,0,-2.1,0,1.2,0
PNR-8806,Human Resources,HR Generalist,Male,78258,2,0,5,1,0,0,0,0,3,3,4,5,3,0,2,458,0,1,1,0,1.9,0,0,0
PNR-8891,Production,Production Worker,Male,76702,2,0,3,0,1,1,0,0,5,5,2,4,3,0,3,113,0,1,1,0,2.8,0,0.6,0
PNR-8939,Finance,Financial Analyst,Non-binary,62772,5,0,3,0,10,1,1,1,3,3,3,5,5,0,2,1464,0,3,2,1,-1.1,0,0.6,0
PNR-8949,Quality Control,QC Manager,Male,164442,2,0,3,0,0,0,0,0,3,3,5,5,2,0,1,430,0,1,1,0,1.7,0,0,0
PNR-8963,Research & Development,Scientist,Male,77538,5,0,2,0,0,0,0,0,5,5,5,2,4,0,2,1138,0,2,3,0,2.9,0,0,0
PNR-8965,Marketing,Marketing Manager,Non-binary,129498,6,0,4,1,5,1,0,0,4,5,2,4,3,0,5,375,0,4,2,1,1.5,0,0.6,0
PNR-8984,Marketing,Marketing Coordinator,Female,63683,5,0,5,1,0,0,0,0,4,5,4,3,2,0,5,115,0,2,3,0,3,0,0,0
PNR-8986,IT Support,IT Manager,Non-binary,153216,4,0,3,0,5,1,0,0,3,4,3,3,3,0,4,287,0,1,3,0,0.8,0,0.6,0
PNR-8993,IT Support,IT Technician,Female,79675,8,0,4,1,0,0,0,0,3,5,3,3,2,0,5,138,0,5,3,1,2.5,0,0,0
PNR-9012,Research & Development,Scientist,Male,63288,1,1,5,1,0,0,0,0,5,5,2,4,2,0,5,10,0,0,0,0,3.5,0,0,0
PNR-9030,Research & Development,Lab Technician,Male,80088,2,0,5,1,10,1,1,1,4,4,4,4,5,0,5,82,0,1,1,0,0,0,0.6,0
PNR-9048,IT Support,IT Technician,Female,73217,7,0,5,1,0,0,0,0,4,5,4,2,3,0,2,1408,0,4,3,1,2.4,0,0,0
PNR-9058,Sales,Regional Sales Manager,Non-binary,152267,5,0,2,0,0,0,0,0,4,4,4,2,3,0,3,441,0,2,3,1,2.6,0,0,1
PNR-9063,Marketing,Digital Marketer,Male,74120,5,0,4,1,0,0,0,0,3,5,3,2,4,0,2,16,0,2,3,0,1.9,0,0,0
PNR-9067,Logistics,Warehouse Associate,Male,84079,4,0,2,0,0,0,0,0,3,5,3,4,3,0,0,9999,1,1,3,0,1.5,0,0,0
PNR-9074,Quality Control,QC Manager,Female,124721,8,0,5,1,0,0,0,0,4,5,3,3,4,0,5,597,0,6,2,1,3,0,0,1
PNR-9077,Sales,Account Manager,Male,120094,2,0,5,1,0,0,0,0,5,5,5,4,3,0,5,40,0,1,1,0,3.5,0,0,1
PNR-9085,Human Resources,HR Generalist,Female,67070,3,0,5,1,0,0,0,0,4,5,4,2,5,0,2,152,0,1,2,0,2.4,0,0,0
PNR-9099,IT Support,Help Desk Specialist,Non-binary,57863,6,0,4,1,0,0,0,0,3,4,4,3,4,0,1,785,0,3,3,1,1.7,0,0,0
PNR-9111,Human Resources,Recruiter,Female,84580,1,1,5,1,1,1,0,0,5,5,5,3,4,0,4,17,0,0,0,0,3,0,0.6,0
PNR-9112,Human Resources,Recruiter,Non-binary,58209,4,0,2,0,0,0,0,0,2,2,4,3,3,0,1,1379,0,1,3,0,1.2,0,0,0
PNR-9128,Research & Development,Research Lead,Male,112632,4,0,4,1,0,0,0,0,3,3,2,3,3,0,0,9999,1,1,3,0,1.5,0,0,1
PNR-9139,IT Support,IT Technician,Female,81484,0,1,2,0,0,0,0,0,4,4,5,4,5,0,1,14,0,0,0,0,2.2,0,0,0
PNR-14939,IT Support,IT Manager,Male,159317,2,0,5,1,0,0,0,0,2,2,4,3,4,0,2,258,0,1,2,0,1.4,0,0,0
PNR-14941,IT Support,IT Manager,Non-binary,177794,7,0,5,1,0,0,0,0,3,5,4,3,3,0,5,211,0,3,4,1,2.5,0,0,0
PNR-14961,Quality Control,QC Inspector,Male,68609,6,0,3,0,0,0,0,0,3,4,4,4,3,0,0,9999,1,3,3,1,1.5,0,0,0
PNR-14976,Production,Line Supervisor,Male,69668,8,0,4,1,0,0,0,0,3,5,3,3,3,0,5,280,0,4,4,1,2.5,0,0,0
PNR-14985,Sales,Regional Sales Manager,Non-binary,139759,4,0,5,1,2,1,0,0,3,5,4,3,3,0,5,712,0,1,3,0,1.9,0,0.6,0
PNR-14989,Finance,Accountant,Male,61182,5,0,3,0,0,0,0,0,3,5,4,3,4,0,1,1292,0,3,2,1,1.7,0,0,0
PNR-14991,IT Support,Help Desk Specialist,Female,69520,4,0,5,1,0,0,0,0,2,2,4,3,2,0,0,9999,1,1,3,0,1,0,0,0
PNR-15000,Research & Development,Lab Technician,Non-binary,69866,5,0,2,0,0,0,0,0,3,5,2,4,4,0,5,66,0,3,3,1,2.5,0,0,0
PNR-15055,Research & Development,Lab Technician,Male,56777,7,0,2,0,0,0,0,0,4,4,3,5,2,0,5,7,0,4,3,1,3,0,0,0
PNR-15073,IT Support,IT Technician,Non-binary,73628,3,0,2,0,0,0,0,0,4,4,3,2,3,0,4,442,0,1,2,0,2.8,0,0,0
PNR-15077,Human Resources,HR Coordinator,Female,60672,4,0,3,0,2,1,0,0,4,4,3,3,3,0,4,105,0,1,3,0,2.2,0,0.6,0
PNR-15088,Research & Development,Research Lead,Female,90245,0,1,4,1,0,0,0,0,5,5,3,4,2,0,5,4,0,0,0,0,3.5,0,0,0
PNR-15106,IT Support,IT Manager,Non-binary,147431,6,0,2,0,0,0,0,0,4,4,2,2,5,0,2,991,0,3,3,1,2.4,0,0,0
PNR-15107,Production,Operations Manager,Male,144119,1,1,3,0,0,0,0,0,3,3,4,5,4,0,1,183,0,0,0,0,1.7,0,0,0
PNR-15111,IT Support,IT Manager,Male,138592,7,0,2,0,0,0,0,0,3,3,3,5,2,0,0,9999,1,5,2,1,1.5,0,0,0
PNR-15113,Research & Development,Lab Technician,Non-binary,77899,4,0,5,1,1,1,0,0,4,4,3,3,5,0,4,35,0,1,3,0,2.5,0,0.6,0
PNR-15124,Finance,Accountant,Non-binary,77469,5,0,4,1,0,0,0,0,3,3,5,3,4,0,1,92,0,1,4,0,1.7,0,0,0
PNR-15125,IT Support,IT Technician,Male,58930,8,0,2,0,0,0,0,0,4,5,4,4,5,0,0,9999,1,5,3,1,2,0,0,0
PNR-15129,Research & Development,Research Lead,Non-binary,127855,1,1,3,0,0,0,0,0,2,2,5,3,5,0,0,9999,1,0,0,0,1,0,0,0
PNR-15137,Logistics,Warehouse Associate,Non-binary,83928,6,0,3,0,0,0,0,0,4,5,4,3,4,0,2,190,0,3,3,1,2.4,0,0,0
PNR-15154,Quality Control,QC Manager,Non-binary,138350,4,0,3,0,0,0,0,0,3,4,3,3,3,0,2,367,0,1,3,0,1.9,0,0,0
PNR-15164,Logistics,Logistics Coordinator,Female,76446,7,0,5,1,0,0,0,0,3,4,3,2,3,0,3,721,0,3,4,1,2.1,0,0,0
PNR-15165,Logistics,Warehouse Associate,Male,82817,1,1,3,0,10,1,1,1,4,4,5,5,3,0,5,2,0,0,0,0,0,0,0.6,0
PNR-15180,Marketing,Digital Marketer,Non-binary,78378,8,0,5,1,0,0,0,0,3,4,4,4,3,0,4,1418,0,6,2,1,2.3,0,0,1
PNR-15189,Finance,Financial Analyst,Male,84550,6,0,5,1,0,0,0,0,3,4,2,3,3,0,2,961,0,3,3,1,1.9,0,0,0
PNR-15197,Finance,Controller,Male,62079,5,0,3,0,0,0,0,0,3,3,3,3,5,0,5,188,0,1,4,0,2.5,0,0,1
PNR-15223,Research & Development,Research Lead,Female,116695,8,0,3,0,0,0,0,0,5,5,4,5,3,0,4,734,0,6,2,1,3.3,0,0,0
PNR-15231,IT Support,Help Desk Specialist,Male,69165,8,0,3,0,0,0,0,0,2,3,3,3,3,0,2,533,0,5,3,1,1.4,0,0,0
PNR-15234,Production,Production Worker,Female,77578,4,0,2,0,2,1,0,0,2,2,2,4,4,0,4,281,0,1,3,0,1.2,0,0.6,0
